출하일자,품종대분류,품종소분류,신고소,출하량
2023-01-14,감귤류,월동온주,애월항,0
2023-01-14,감귤류,월동온주,성산항,10.38
2023-01-14,만감류,레드향,제주공항,4.6
2023-01-14,만감류,레드향,제주항,150.38
2023-01-14,만감류,레드향,서귀포항,0
2023-01-14,만감류,레드향,한림항,19.04
2023-01-14,만감류,레드향,애월항,0
2023-01-14,만감류,레드향,성산항,159.48
2023-01-14,만감류,천혜향,제주공항,0.93
2023-01-14,만감류,천혜향,제주항,131.55
2023-01-14,만감류,천혜향,서귀포항,0
2023-01-14,만감류,천혜향,한림항,13.65
2023-01-14,만감류,천혜향,애월항,0
2023-01-14,만감류,천혜향,성산항,167.55
2023-01-14,만감류,한라봉,제주공항,8.53
2023-01-14,만감류,한라봉,제주항,201.8
2023-01-14,만감류,한라봉,서귀포항,0
2023-01-14,만감류,한라봉,한림항,13.21
2023-01-14,만감류,한라봉,애월항,0
2023-01-14,만감류,한라봉,성산항,129.8
2023-01-15,감귤류,노지온주,제주공항,3.59
2023-01-15,감귤류,노지온주,제주항,"1,214.16"
2023-01-15,감귤류,노지온주,서귀포항,0
2023-01-15,감귤류,노지온주,한림항,138.89
2023-01-15,감귤류,노지온주,애월항,0
2023-01-15,감귤류,노지온주,성산항,580.86
2023-01-15,감귤류,월동온주,제주공항,2.42
2023-01-15,감귤류,월동온주,제주항,72.64
2023-01-15,감귤류,월동온주,서귀포항,0
2023-01-15,감귤류,월동온주,한림항,0
2023-01-15,감귤류,월동온주,애월항,0
2023-01-15,감귤류,월동온주,성산항,14.02
2023-01-15,만감류,레드향,제주공항,19.56
2023-01-15,만감류,레드향,제주항,296.23
2023-01-15,만감류,레드향,서귀포항,0
2023-01-15,만감류,레드향,한림항,4.22
2023-01-15,만감류,레드향,애월항,0
2023-01-15,만감류,레드향,성산항,139.97
2023-01-15,만감류,천혜향,제주공항,7.54
2023-01-15,만감류,천혜향,제주항,252.8
2023-01-15,만감류,천혜향,서귀포항,0
2023-01-15,만감류,천혜향,한림항,7.99
2023-01-15,만감류,천혜향,애월항,0
2023-01-15,만감류,천혜향,성산항,134.86
2023-01-15,만감류,한라봉,제주공항,19.06
2023-01-15,만감류,한라봉,제주항,193.89
2023-01-15,만감류,한라봉,서귀포항,0
2023-01-15,만감류,한라봉,한림항,7.14
2023-01-15,만감류,한라봉,애월항,0
2023-01-15,만감류,한라봉,성산항,125.49
2023-01-16,감귤류,노지온주,제주공항,7.95
2023-01-16,감귤류,노지온주,제주항,"1,562.39"
2023-01-16,감귤류,노지온주,서귀포항,0
2023-01-16,감귤류,노지온주,한림항,180.31
2023-01-16,감귤류,노지온주,애월항,0
2023-01-16,감귤류,노지온주,성산항,556.49
2023-01-16,감귤류,월동온주,제주공항,1.51
2023-01-16,감귤류,월동온주,제주항,79.26
2023-01-16,감귤류,월동온주,서귀포항,0
2023-01-16,감귤류,월동온주,한림항,0
2023-01-16,감귤류,월동온주,애월항,0
2023-01-16,감귤류,월동온주,성산항,16.48
2023-01-16,만감류,레드향,제주공항,11.76
2023-01-16,만감류,레드향,제주항,221
2023-01-16,만감류,레드향,서귀포항,0
2023-01-16,만감류,레드향,한림항,11.76
2023-01-16,만감류,레드향,애월항,0
2023-01-16,만감류,레드향,성산항,98.78
2023-01-16,만감류,천혜향,제주공항,0.76
2023-01-16,만감류,천혜향,제주항,234.72
2023-01-16,만감류,천혜향,서귀포항,0
2023-01-16,만감류,천혜향,한림항,9.27
2023-01-16,만감류,천혜향,애월항,0
2023-01-16,만감류,천혜향,성산항,90.04
2023-01-16,만감류,한라봉,제주공항,13.55
2023-01-16,만감류,한라봉,제주항,325.95
2023-01-16,만감류,한라봉,서귀포항,0
2023-01-16,만감류,한라봉,한림항,7.71
2023-01-16,만감류,한라봉,애월항,0
2023-01-16,만감류,한라봉,성산항,123.01
2023-01-17,감귤류,노지온주,제주공항,3.78
2023-01-17,감귤류,노지온주,제주항,"1,827.90"
2023-01-17,감귤류,노지온주,서귀포항,0
2023-01-17,감귤류,노지온주,한림항,178.05
2023-01-17,감귤류,노지온주,애월항,0
2023-01-17,감귤류,노지온주,성산항,622.01
2023-01-17,감귤류,월동온주,제주공항,3.28
2023-01-17,감귤류,월동온주,제주항,96.63
2023-01-17,감귤류,월동온주,서귀포항,0
2023-01-17,감귤류,월동온주,한림항,0
2023-01-17,감귤류,월동온주,애월항,0
2023-01-17,감귤류,월동온주,성산항,10.91
2023-01-17,만감류,레드향,제주공항,12.4
2023-01-17,만감류,레드향,제주항,214.39
2023-01-17,만감류,레드향,서귀포항,0
2023-01-17,만감류,레드향,한림항,19.23
2023-01-17,만감류,레드향,애월항,0
2023-01-17,만감류,레드향,성산항,81.7
2023-01-17,만감류,천혜향,제주공항,4.41
2023-01-17,만감류,천혜향,제주항,264.77
2023-01-17,만감류,천혜향,서귀포항,0
2023-01-17,만감류,천혜향,한림항,7.03
2023-01-17,만감류,천혜향,애월항,0
2023-01-17,만감류,천혜향,성산항,79.07
2023-01-17,만감류,한라봉,제주공항,10.72
2023-01-17,만감류,한라봉,제주항,200.23
2023-01-17,만감류,한라봉,서귀포항,0
2023-01-17,만감류,한라봉,한림항,10.26
2023-01-17,만감류,한라봉,애월항,0
2023-01-17,만감류,한라봉,성산항,77.86
2023-01-18,감귤류,노지온주,제주공항,6.36
2023-01-18,감귤류,노지온주,제주항,"1,904.01"
2023-01-18,감귤류,노지온주,서귀포항,0
2023-01-18,감귤류,노지온주,한림항,192.87
2023-01-18,감귤류,노지온주,애월항,0
2023-01-18,감귤류,노지온주,성산항,619.38
2023-01-18,감귤류,월동온주,제주공항,1.13
2023-01-18,감귤류,월동온주,제주항,122.84
2023-01-18,감귤류,월동온주,서귀포항,0
2023-01-18,감귤류,월동온주,한림항,0
2023-01-18,감귤류,월동온주,애월항,0
2023-01-18,감귤류,월동온주,성산항,10.14
2023-01-18,만감류,레드향,제주공항,12.28
2023-01-18,만감류,레드향,제주항,260.24
2023-01-18,만감류,레드향,서귀포항,0
2023-01-18,만감류,레드향,한림항,5.49
2023-01-18,만감류,레드향,애월항,0
2023-01-18,만감류,레드향,성산항,71.01
2023-01-18,만감류,천혜향,제주공항,4.27
2023-01-18,만감류,천혜향,제주항,265.06
2023-01-18,만감류,천혜향,서귀포항,0
2023-01-18,만감류,천혜향,한림항,10.06
2023-01-18,만감류,천혜향,애월항,0
2023-01-18,만감류,천혜향,성산항,84.76
2023-01-18,만감류,한라봉,제주공항,8.14
2023-01-18,만감류,한라봉,제주항,190.97
2023-01-18,만감류,한라봉,서귀포항,0
2023-01-18,만감류,한라봉,한림항,3.71
2023-01-18,만감류,한라봉,애월항,0
2023-01-18,만감류,한라봉,성산항,88.31
2023-01-19,감귤류,노지온주,제주공항,9.01
2023-01-19,감귤류,노지온주,제주항,"1,466.84"
2023-01-19,감귤류,노지온주,서귀포항,0
2023-01-19,감귤류,노지온주,한림항,80.71
2023-01-19,감귤류,노지온주,애월항,0
2023-01-19,감귤류,노지온주,성산항,272
2023-01-19,감귤류,월동온주,제주공항,7.62
2023-01-19,감귤류,월동온주,제주항,155.91
2023-01-19,감귤류,월동온주,서귀포항,0
2023-01-19,감귤류,월동온주,한림항,0
2023-01-19,감귤류,월동온주,애월항,0
2023-01-19,감귤류,월동온주,성산항,7.61
2023-01-19,만감류,레드향,제주공항,17.12
2023-01-19,만감류,레드향,제주항,195.59
2023-01-19,만감류,레드향,서귀포항,0
2023-01-19,만감류,레드향,한림항,1.32
2023-01-19,만감류,레드향,애월항,0
2023-01-19,만감류,레드향,성산항,18.57
2023-01-19,만감류,천혜향,제주공항,5.53
2023-01-19,만감류,천혜향,제주항,199.29
2023-01-19,만감류,천혜향,서귀포항,0
2023-01-19,만감류,천혜향,한림항,0.99
2023-01-19,만감류,천혜향,애월항,0
2023-01-19,만감류,천혜향,성산항,22.5
2023-01-19,만감류,한라봉,제주공항,5.01
2023-01-19,만감류,한라봉,제주항,121.86
2023-01-19,만감류,한라봉,서귀포항,0
2023-01-19,만감류,한라봉,한림항,1.35
2023-01-19,만감류,한라봉,애월항,0
2023-01-19,만감류,한라봉,성산항,25.2
2023-01-20,감귤류,노지온주,제주공항,5.68
2023-01-20,감귤류,노지온주,제주항,863.37
2023-01-20,감귤류,노지온주,서귀포항,0
2023-01-20,감귤류,노지온주,한림항,0
2023-01-20,감귤류,노지온주,애월항,0
2023-01-20,감귤류,노지온주,성산항,0
2023-01-20,감귤류,월동온주,제주공항,14.57
2023-01-20,감귤류,월동온주,제주항,200.51
2023-01-20,감귤류,월동온주,서귀포항,0
2023-01-20,감귤류,월동온주,한림항,0
2023-01-20,감귤류,월동온주,애월항,0
2023-01-20,감귤류,월동온주,성산항,0
2023-01-20,만감류,레드향,제주공항,9.74
2023-01-20,만감류,레드향,제주항,85.85
2023-01-20,만감류,레드향,서귀포항,0
2023-01-20,만감류,레드향,한림항,0
2023-01-20,만감류,레드향,애월항,0
2023-01-20,만감류,레드향,성산항,0
2023-01-20,만감류,천혜향,제주공항,3.83
2023-01-20,만감류,천혜향,제주항,76.31
2023-01-20,만감류,천혜향,서귀포항,0
2023-01-20,만감류,천혜향,한림항,0
2023-01-20,만감류,천혜향,애월항,0
2023-01-20,만감류,천혜향,성산항,0
2023-01-20,만감류,한라봉,제주공항,4.81
2023-01-20,만감류,한라봉,제주항,101.16
2023-01-20,만감류,한라봉,서귀포항,0
2023-01-20,만감류,한라봉,한림항,0
2023-01-20,만감류,한라봉,애월항,0
2023-01-20,만감류,한라봉,성산항,0
2023-01-21,감귤류,노지온주,제주공항,0
2023-01-21,감귤류,노지온주,제주항,0.22
2023-01-21,감귤류,노지온주,서귀포항,0
2023-01-21,감귤류,노지온주,한림항,0
2023-01-21,감귤류,노지온주,애월항,0
2023-01-21,감귤류,노지온주,성산항,0
2023-01-21,감귤류,월동온주,제주공항,0
2023-01-21,감귤류,월동온주,제주항,0.94
2023-01-21,감귤류,월동온주,서귀포항,0
2023-01-21,감귤류,월동온주,한림항,0
2023-01-21,감귤류,월동온주,애월항,0
2023-01-21,감귤류,월동온주,성산항,0
2023-01-21,만감류,레드향,제주공항,0
2023-01-21,만감류,레드향,제주항,1.48
2023-01-21,만감류,레드향,서귀포항,0
2023-01-21,만감류,레드향,한림항,0
2023-01-21,만감류,레드향,애월항,0
2023-01-21,만감류,레드향,성산항,0
2023-01-21,만감류,천혜향,제주공항,0
2023-01-21,만감류,천혜향,제주항,0.93
2023-01-21,만감류,천혜향,서귀포항,0
2023-01-21,만감류,천혜향,한림항,0
2023-01-21,만감류,천혜향,애월항,0
2023-01-21,만감류,천혜향,성산항,0
2023-01-21,만감류,한라봉,제주공항,0
2023-01-21,만감류,한라봉,제주항,2.49
2023-01-21,만감류,한라봉,서귀포항,0
2023-01-21,만감류,한라봉,한림항,0
2023-01-21,만감류,한라봉,애월항,0
2023-01-21,만감류,한라봉,성산항,0
2023-01-23,감귤류,노지온주,제주공항,24.71
2023-01-23,감귤류,노지온주,제주항,162.43
2023-01-23,감귤류,노지온주,서귀포항,0
2023-01-23,감귤류,노지온주,한림항,0
2023-01-23,감귤류,노지온주,애월항,0
2023-01-23,감귤류,노지온주,성산항,0
2023-01-23,감귤류,월동온주,제주공항,2.75
2023-01-23,감귤류,월동온주,제주항,37.53
2023-01-23,감귤류,월동온주,서귀포항,0
2023-01-23,감귤류,월동온주,한림항,0
2023-01-23,감귤류,월동온주,애월항,0
2023-01-23,감귤류,월동온주,성산항,0
2023-01-23,만감류,레드향,제주공항,4.98
2023-01-23,만감류,레드향,제주항,8.9
2023-01-23,만감류,레드향,서귀포항,0
2023-01-23,만감류,레드향,한림항,0
2023-01-23,만감류,레드향,애월항,0
2023-01-23,만감류,레드향,성산항,0
2023-01-23,만감류,천혜향,제주공항,2.2
2023-01-23,만감류,천혜향,제주항,9.16
2023-01-23,만감류,천혜향,서귀포항,0
2023-01-23,만감류,천혜향,한림항,0
2023-01-23,만감류,천혜향,애월항,0
2023-01-23,만감류,천혜향,성산항,0
2023-01-23,만감류,한라봉,제주공항,2.05
2023-01-23,만감류,한라봉,제주항,8.15
2023-01-23,만감류,한라봉,서귀포항,0
2023-01-23,만감류,한라봉,한림항,0
2023-01-23,만감류,한라봉,애월항,0
2023-01-23,만감류,한라봉,성산항,0
2023-01-24,감귤류,노지온주,제주공항,0
2023-01-24,감귤류,노지온주,제주항,0
2023-01-24,감귤류,노지온주,서귀포항,0
2023-01-24,감귤류,노지온주,한림항,94.14
2023-01-24,감귤류,노지온주,애월항,0
2023-01-24,감귤류,노지온주,성산항,283.02
2023-01-24,감귤류,월동온주,제주공항,0
2023-01-24,감귤류,월동온주,제주항,0
2023-01-24,감귤류,월동온주,서귀포항,0
2023-01-24,감귤류,월동온주,한림항,0
2023-01-24,감귤류,월동온주,애월항,0
2023-01-24,감귤류,월동온주,성산항,7.08
2023-01-24,만감류,레드향,제주공항,0
2023-01-24,만감류,레드향,제주항,0
2023-01-24,만감류,레드향,서귀포항,0
2023-01-24,만감류,레드향,한림항,2.04
2023-01-24,만감류,레드향,애월항,0
2023-01-24,만감류,레드향,성산항,17.45
2023-01-24,만감류,천혜향,제주공항,0
2023-01-24,만감류,천혜향,제주항,0
2023-01-24,만감류,천혜향,서귀포항,0
2023-01-24,만감류,천혜향,한림항,0
2023-01-24,만감류,천혜향,애월항,0
2023-01-24,만감류,천혜향,성산항,53.99
2023-01-24,만감류,한라봉,제주공항,0
2023-01-24,만감류,한라봉,제주항,0
2023-01-24,만감류,한라봉,서귀포항,0
2023-01-24,만감류,한라봉,한림항,0
2023-01-24,만감류,한라봉,애월항,0
2023-01-24,만감류,한라봉,성산항,36.56
2023-01-25,감귤류,노지온주,제주공항,31.6
2023-01-25,감귤류,노지온주,제주항,676.72
2023-01-25,감귤류,노지온주,서귀포항,0
2023-01-25,감귤류,노지온주,한림항,37.48
2023-01-25,감귤류,노지온주,애월항,0
2023-01-25,감귤류,노지온주,성산항,130.13
2023-01-25,감귤류,월동온주,제주공항,29.4
2023-01-25,감귤류,월동온주,제주항,135.63
2023-01-25,감귤류,월동온주,서귀포항,0
2023-01-25,감귤류,월동온주,한림항,0
2023-01-25,감귤류,월동온주,애월항,0
2023-01-25,감귤류,월동온주,성산항,6.89
2023-01-25,만감류,레드향,제주공항,17.41
2023-01-25,만감류,레드향,제주항,47.06
2023-01-25,만감류,레드향,서귀포항,0
2023-01-25,만감류,레드향,한림항,0
2023-01-25,만감류,레드향,애월항,0
2023-01-25,만감류,레드향,성산항,5.81
2023-01-25,만감류,천혜향,제주공항,6.86
2023-01-25,만감류,천혜향,제주항,76.26
2023-01-25,만감류,천혜향,서귀포항,0
2023-01-25,만감류,천혜향,한림항,0
2023-01-25,만감류,천혜향,애월항,0
2023-01-25,만감류,천혜향,성산항,2.95
2023-01-25,만감류,한라봉,제주공항,13.92
2023-01-25,만감류,한라봉,제주항,79.74
2023-01-25,만감류,한라봉,서귀포항,0
2023-01-25,만감류,한라봉,한림항,0
2023-01-25,만감류,한라봉,애월항,0
2023-01-25,만감류,한라봉,성산항,7.33
2023-01-26,감귤류,노지온주,제주공항,3.22
2023-01-26,감귤류,노지온주,제주항,633.04
2023-01-26,감귤류,노지온주,서귀포항,0
2023-01-26,감귤류,노지온주,한림항,89.68
2023-01-26,감귤류,노지온주,애월항,0
2023-01-26,감귤류,노지온주,성산항,366.42
2023-01-26,감귤류,월동온주,제주공항,8.63
2023-01-26,감귤류,월동온주,제주항,150.84
2023-01-26,감귤류,월동온주,서귀포항,0
2023-01-26,감귤류,월동온주,한림항,0
2023-01-26,감귤류,월동온주,애월항,0
2023-01-26,감귤류,월동온주,성산항,9.38
2023-01-26,만감류,레드향,제주공항,5.02
2023-01-26,만감류,레드향,제주항,67.18
2023-01-26,만감류,레드향,서귀포항,0
2023-01-26,만감류,레드향,한림항,0
2023-01-26,만감류,레드향,애월항,0
2023-01-26,만감류,레드향,성산항,16.06
2023-01-26,만감류,천혜향,제주공항,3.56
2023-01-26,만감류,천혜향,제주항,78.96
2023-01-26,만감류,천혜향,서귀포항,0
2023-01-26,만감류,천혜향,한림항,0
2023-01-26,만감류,천혜향,애월항,0
2023-01-26,만감류,천혜향,성산항,18.31
2023-01-26,만감류,한라봉,제주공항,3.15
2023-01-26,만감류,한라봉,제주항,43.92
2023-01-26,만감류,한라봉,서귀포항,0
2023-01-26,만감류,한라봉,한림항,0.55
2023-01-26,만감류,한라봉,애월항,0
2023-01-26,만감류,한라봉,성산항,30.94
2023-01-27,감귤류,노지온주,제주공항,0.53
2023-01-27,감귤류,노지온주,제주항,562.67
2023-01-27,감귤류,노지온주,서귀포항,0
2023-01-27,감귤류,노지온주,한림항,0
2023-01-27,감귤류,노지온주,애월항,0
2023-01-27,감귤류,노지온주,성산항,0
2023-01-27,감귤류,월동온주,제주공항,6.68
2023-01-27,감귤류,월동온주,제주항,125.12
2023-01-27,감귤류,월동온주,서귀포항,0
2023-01-27,감귤류,월동온주,한림항,0
2023-01-27,감귤류,월동온주,애월항,0
2023-01-27,감귤류,월동온주,성산항,0
2023-01-27,만감류,레드향,제주공항,3.9
2023-01-27,만감류,레드향,제주항,50.53
2023-01-27,만감류,레드향,서귀포항,0
2023-01-27,만감류,레드향,한림항,0
2023-01-27,만감류,레드향,애월항,0
2023-01-27,만감류,레드향,성산항,0
2023-01-27,만감류,천혜향,제주공항,0.19
2023-01-27,만감류,천혜향,제주항,48.1
2023-01-27,만감류,천혜향,서귀포항,0
2023-01-27,만감류,천혜향,한림항,0
2023-01-27,만감류,천혜향,애월항,0
2023-01-27,만감류,천혜향,성산항,0
2023-01-27,만감류,한라봉,제주공항,0.88
2023-01-27,만감류,한라봉,제주항,61.63
2023-01-27,만감류,한라봉,서귀포항,0
2023-01-27,만감류,한라봉,한림항,0
2023-01-27,만감류,한라봉,애월항,0
2023-01-27,만감류,한라봉,성산항,0
2023-01-28,감귤류,노지온주,제주공항,0
2023-01-28,감귤류,노지온주,제주항,669.28
2023-01-28,감귤류,노지온주,서귀포항,0
2023-01-28,감귤류,노지온주,한림항,110.4
2023-01-28,감귤류,노지온주,애월항,0
2023-01-28,감귤류,노지온주,성산항,334.1
2023-01-28,감귤류,월동온주,제주공항,1.53
2023-01-28,감귤류,월동온주,제주항,116.61
2023-01-28,감귤류,월동온주,서귀포항,0
2023-01-28,감귤류,월동온주,한림항,0
2023-01-28,감귤류,월동온주,애월항,0
2023-01-28,감귤류,월동온주,성산항,11.76
2023-01-28,만감류,레드향,제주공항,1.02
2023-01-28,만감류,레드향,제주항,36.49
2023-01-28,만감류,레드향,서귀포항,0
2023-01-28,만감류,레드향,한림항,1.2
2023-01-28,만감류,레드향,애월항,0
2023-01-28,만감류,레드향,성산항,18.78
2023-01-28,만감류,천혜향,제주공항,1
2023-01-28,만감류,천혜향,제주항,37.24
2023-01-28,만감류,천혜향,서귀포항,0
2023-01-28,만감류,천혜향,한림항,0.22
2023-01-28,만감류,천혜향,애월항,0
2023-01-28,만감류,천혜향,성산항,51.19
2023-01-28,만감류,한라봉,제주공항,0
2023-01-28,만감류,한라봉,제주항,60.73
2023-01-28,만감류,한라봉,서귀포항,0
2023-01-28,만감류,한라봉,한림항,3.04
2023-01-28,만감류,한라봉,애월항,0
2023-01-28,만감류,한라봉,성산항,38.72
2023-01-29,감귤류,노지온주,제주공항,3.74
2023-01-29,감귤류,노지온주,제주항,427.23
2023-01-29,감귤류,노지온주,서귀포항,0
2023-01-29,감귤류,노지온주,한림항,102.16
2023-01-29,감귤류,노지온주,애월항,0
2023-01-29,감귤류,노지온주,성산항,310.26
2023-01-29,감귤류,월동온주,제주공항,8.08
2023-01-29,감귤류,월동온주,제주항,98.59
2023-01-29,감귤류,월동온주,서귀포항,0
2023-01-29,감귤류,월동온주,한림항,0
2023-01-29,감귤류,월동온주,애월항,0
2023-01-29,감귤류,월동온주,성산항,13.3
2023-01-29,만감류,레드향,제주공항,4.95
2023-01-29,만감류,레드향,제주항,78.13
2023-01-29,만감류,레드향,서귀포항,0
2023-01-29,만감류,레드향,한림항,1.94
2023-01-29,만감류,레드향,애월항,0
2023-01-29,만감류,레드향,성산항,17.96
2023-01-29,만감류,천혜향,제주공항,1.55
2023-01-29,만감류,천혜향,제주항,62.29
2023-01-29,만감류,천혜향,서귀포항,0
2023-01-29,만감류,천혜향,한림항,0.38
2023-01-29,만감류,천혜향,애월항,0
2023-01-29,만감류,천혜향,성산항,40
2023-01-29,만감류,한라봉,제주공항,2.22
2023-01-29,만감류,한라봉,제주항,51.05
2023-01-29,만감류,한라봉,서귀포항,0
2023-01-29,만감류,한라봉,한림항,0.96
2023-01-29,만감류,한라봉,애월항,0
2023-01-29,만감류,한라봉,성산항,50.3
2023-01-30,감귤류,노지온주,제주공항,4.27
2023-01-30,감귤류,노지온주,제주항,780.98
2023-01-30,감귤류,노지온주,서귀포항,0
2023-01-30,감귤류,노지온주,한림항,126.73
2023-01-30,감귤류,노지온주,애월항,0
2023-01-30,감귤류,노지온주,성산항,309.85
2023-01-30,감귤류,월동온주,제주공항,4.2
2023-01-30,감귤류,월동온주,제주항,240.66
2023-01-30,감귤류,월동온주,서귀포항,0
2023-01-30,감귤류,월동온주,한림항,0
2023-01-30,감귤류,월동온주,애월항,0
2023-01-30,감귤류,월동온주,성산항,7.71
2023-01-30,만감류,레드향,제주공항,4.33
2023-01-30,만감류,레드향,제주항,59.92
2023-01-30,만감류,레드향,서귀포항,0
2023-01-30,만감류,레드향,한림항,4.21
2023-01-30,만감류,레드향,애월항,0
2023-01-30,만감류,레드향,성산항,19.62
2023-01-30,만감류,천혜향,제주공항,2.38
2023-01-30,만감류,천혜향,제주항,67.99
2023-01-30,만감류,천혜향,서귀포항,0
2023-01-30,만감류,천혜향,한림항,1.34
2023-01-30,만감류,천혜향,애월항,0
2023-01-30,만감류,천혜향,성산항,31.74
2023-01-30,만감류,한라봉,제주공항,0.36
2023-01-30,만감류,한라봉,제주항,56.22
2023-01-30,만감류,한라봉,서귀포항,0
2023-01-30,만감류,한라봉,한림항,2.42
2023-01-30,만감류,한라봉,애월항,0
2023-01-30,만감류,한라봉,성산항,28.83
2023-01-31,감귤류,노지온주,제주공항,3.39
2023-01-31,감귤류,노지온주,제주항,697.64
2023-01-31,감귤류,노지온주,서귀포항,0
2023-01-31,감귤류,노지온주,한림항,98.8
2023-01-31,감귤류,노지온주,애월항,0
2023-01-31,감귤류,노지온주,성산항,271.11
2023-01-31,감귤류,월동온주,제주공항,2.29
2023-01-31,감귤류,월동온주,제주항,220.97
2023-01-31,감귤류,월동온주,서귀포항,0
2023-01-31,감귤류,월동온주,한림항,0
2023-01-31,감귤류,월동온주,애월항,0
2023-01-31,감귤류,월동온주,성산항,42.45
2023-01-31,만감류,레드향,제주공항,3.32
2023-01-31,만감류,레드향,제주항,67.49
2023-01-31,만감류,레드향,서귀포항,0
2023-01-31,만감류,레드향,한림항,1.62
2023-01-31,만감류,레드향,애월항,0
2023-01-31,만감류,레드향,성산항,20.31
2023-01-31,만감류,천혜향,제주공항,1.01
2023-01-31,만감류,천혜향,제주항,80.55
2023-01-31,만감류,천혜향,서귀포항,0
2023-01-31,만감류,천혜향,한림항,1.94
2023-01-31,만감류,천혜향,애월항,0
2023-01-31,만감류,천혜향,성산항,32.79
2023-01-31,만감류,한라봉,제주공항,2.09
2023-01-31,만감류,한라봉,제주항,51.56
2023-01-31,만감류,한라봉,서귀포항,0
2023-01-31,만감류,한라봉,한림항,1.13
2023-01-31,만감류,한라봉,애월항,0
2023-01-31,만감류,한라봉,성산항,44.65
2023-02-01,감귤류,노지온주,제주공항,8.41
2023-02-01,감귤류,노지온주,제주항,815.62
2023-02-01,감귤류,노지온주,서귀포항,0
2023-02-01,감귤류,노지온주,한림항,163.84
2023-02-01,감귤류,노지온주,애월항,0
2023-02-01,감귤류,노지온주,성산항,344.56
2023-02-01,감귤류,월동온주,제주공항,2.55
2023-02-01,감귤류,월동온주,제주항,177.83
2023-02-01,감귤류,월동온주,서귀포항,0
2023-02-01,감귤류,월동온주,한림항,0
2023-02-01,감귤류,월동온주,애월항,0
2023-02-01,감귤류,월동온주,성산항,14.52
2023-02-01,만감류,레드향,제주공항,3.85
2023-02-01,만감류,레드향,제주항,85.09
2023-02-01,만감류,레드향,서귀포항,0
2023-02-01,만감류,레드향,한림항,4.77
2023-02-01,만감류,레드향,애월항,0
2023-02-01,만감류,레드향,성산항,18.3
2023-02-01,만감류,천혜향,제주공항,2.61
2023-02-01,만감류,천혜향,제주항,69.47
2023-02-01,만감류,천혜향,서귀포항,0
2023-02-01,만감류,천혜향,한림항,0.24
2023-02-01,만감류,천혜향,애월항,0
2023-02-01,만감류,천혜향,성산항,34.03
2023-02-01,만감류,한라봉,제주공항,2.52
2023-02-01,만감류,한라봉,제주항,89.22
2023-02-01,만감류,한라봉,서귀포항,0
2023-02-01,만감류,한라봉,한림항,0.94
2023-02-01,만감류,한라봉,애월항,0
2023-02-01,만감류,한라봉,성산항,53.83
2023-02-02,감귤류,노지온주,제주공항,1.99
2023-02-02,감귤류,노지온주,제주항,769.54
2023-02-02,감귤류,노지온주,서귀포항,0
2023-02-02,감귤류,노지온주,한림항,134.02
2023-02-02,감귤류,노지온주,애월항,0
2023-02-02,감귤류,노지온주,성산항,285.41
2023-02-02,감귤류,월동온주,제주공항,5.18
2023-02-02,감귤류,월동온주,제주항,223.8
2023-02-02,감귤류,월동온주,서귀포항,0
2023-02-02,감귤류,월동온주,한림항,0
2023-02-02,감귤류,월동온주,애월항,0
2023-02-02,감귤류,월동온주,성산항,34.1
2023-02-02,만감류,레드향,제주공항,3.05
2023-02-02,만감류,레드향,제주항,67.56
2023-02-02,만감류,레드향,서귀포항,0
2023-02-02,만감류,레드향,한림항,2
2023-02-02,만감류,레드향,애월항,0
2023-02-02,만감류,레드향,성산항,14.54
2023-02-02,만감류,천혜향,제주공항,1.88
2023-02-02,만감류,천혜향,제주항,121.42
2023-02-02,만감류,천혜향,서귀포항,0
2023-02-02,만감류,천혜향,한림항,0.2
2023-02-02,만감류,천혜향,애월항,0
2023-02-02,만감류,천혜향,성산항,22.91
2023-02-02,만감류,한라봉,제주공항,1.88
2023-02-02,만감류,한라봉,제주항,61.54
2023-02-02,만감류,한라봉,서귀포항,0
2023-02-02,만감류,한라봉,한림항,2.47
2023-02-02,만감류,한라봉,애월항,0
2023-02-02,만감류,한라봉,성산항,32.72
2023-02-03,감귤류,노지온주,제주공항,1.03
2023-02-03,감귤류,노지온주,제주항,605.27
2023-02-03,감귤류,노지온주,서귀포항,0
2023-02-03,감귤류,노지온주,한림항,0
2023-02-03,감귤류,노지온주,애월항,0
2023-02-03,감귤류,노지온주,성산항,0
2023-02-03,감귤류,월동온주,제주공항,8.4
2023-02-03,감귤류,월동온주,제주항,187.47
2023-02-03,감귤류,월동온주,서귀포항,0
2023-02-03,감귤류,월동온주,한림항,0
2023-02-03,감귤류,월동온주,애월항,0
2023-02-03,감귤류,월동온주,성산항,0
2023-02-03,만감류,레드향,제주공항,6.5
2023-02-03,만감류,레드향,제주항,28.7
2023-02-03,만감류,레드향,서귀포항,0
2023-02-03,만감류,레드향,한림항,0
2023-02-03,만감류,레드향,애월항,0
2023-02-03,만감류,레드향,성산항,0
2023-02-03,만감류,천혜향,제주공항,2.58
2023-02-03,만감류,천혜향,제주항,83.9
2023-02-03,만감류,천혜향,서귀포항,0
2023-02-03,만감류,천혜향,한림항,0
2023-02-03,만감류,천혜향,애월항,0
2023-02-03,만감류,천혜향,성산항,0
2023-02-03,만감류,한라봉,제주공항,5.21
2023-02-03,만감류,한라봉,제주항,87.25
2023-02-03,만감류,한라봉,서귀포항,0
2023-02-03,만감류,한라봉,한림항,0
